,UserID,MovieID,Rating
49107,1483,2138,4
49108,1483,1193,5
49109,1483,1199,5
49110,1483,671,4
49111,1483,2193,3
49112,1483,1396,4
49113,1483,3185,3
49114,1483,1586,3
49115,1483,2700,5
49116,1483,153,2
49117,1483,2571,5
49118,1483,329,3
49119,1483,1954,4
49120,1483,2916,3
49121,1483,367,3
49122,1483,368,3
49123,1483,2001,3
49124,1483,2002,3
49125,1483,2006,4
49126,1483,2947,4
49127,1483,1089,5
49128,1483,1090,4
49129,1483,2046,3
49130,1484,1249,4
49131,1484,1250,4
49132,1484,720,5
49133,1484,1408,4
49134,1484,1265,4
49135,1484,745,5
49136,1484,766,4
49137,1484,923,5
49138,1484,1465,4
49139,1484,1617,4
49140,1484,2427,4
49141,1484,1639,4
49142,1484,1641,4
49143,1484,1653,4
49144,1484,3263,3
49145,1484,3267,4
49146,1484,994,4
49147,1484,3274,3
49148,1484,208,3
49149,1484,223,4
49150,1484,1694,4
49151,1484,3624,4
49152,1484,412,4
49153,1484,1885,4
49154,1484,3499,4
49155,1484,431,4
49156,1484,441,4
49157,1484,1120,4
49158,1484,3671,4
49159,1484,1147,4
49160,1484,475,4
49161,1484,627,4
49162,1484,493,4
49163,1484,1320,3
49164,1484,663,4
49165,1484,1199,4
49166,1484,2302,4
49167,1484,1365,4
49168,1484,1527,4
49169,1484,2502,4
49170,1484,893,4
49171,1484,3175,4
49172,1484,3328,4
49173,1484,144,4
49174,1484,2702,3
49175,1484,2710,3
49176,1484,3513,4
49177,1484,3518,3
49178,1484,3386,4
49179,1484,312,3
49180,1484,329,3
49181,1484,16,4
49182,1484,356,4
49183,1484,1036,4
49184,1484,1977,3
49185,1484,1050,4
49186,1484,527,5
49187,1484,2959,4
49188,1484,2028,4
49189,1484,551,4
49190,1484,1233,4
49191,1484,1092,4
49192,1484,562,4
49193,1485,1270,4
49194,1485,1617,5
49195,1485,2716,4
49196,1485,34,4
49197,1485,1215,4
49198,1486,3005,4
49199,1486,2840,3
49200,1486,2858,5
49201,1486,648,3
49202,1486,3300,4
49203,1486,3179,4
49204,1486,2394,4
49205,1486,2541,3
49206,1486,21,4
49207,1486,2959,4
49208,1487,592,4
49209,1487,3646,3
49210,1487,2300,5
49211,1487,899,5
49212,1487,3512,4
49213,1487,3545,5
49214,1487,3553,3
49215,1487,356,5
49216,1488,780,4
49217,1488,3836,4
49218,1488,2019,5
49219,1488,1245,5
49220,1489,1248,4
49221,1489,3935,2
49222,1489,3943,1
49223,1489,3945,1
49224,1489,1269,4
49225,1489,2212,3
49226,1489,2082,2
49227,1489,1285,3
49228,1489,3037,3
49229,1489,903,3
49230,1489,2096,3
49231,1489,1294,4
49232,1489,912,5
49233,1489,919,5
49234,1489,3053,2
49235,1489,1456,1
49236,1489,3201,3
49237,1489,1610,3
49238,1489,3070,2
49239,1489,950,4
49240,1489,951,4
49241,1489,952,3
49242,1489,3094,3
49243,1489,2443,3
49244,1489,1643,3
49245,1489,3257,2
49246,1489,3409,2
49247,1489,2611,3
49248,1489,3418,3
49249,1489,208,1
49250,1489,3445,3
49251,1489,2805,2
49252,1489,3471,4
49253,1489,2683,1
49254,1489,2840,1
49255,1489,1116,3
49256,1489,2859,3
49257,1489,3668,3
49258,1489,1305,3
49259,1489,1307,3
49260,1489,3855,3
49261,1489,2116,2
49262,1489,1193,5
49263,1489,661,3
49264,1489,3882,3
49265,1489,3884,1
49266,1489,3108,3
49267,1489,1374,3
49268,1489,2321,3
49269,1489,2349,3
49270,1489,3157,2
49271,1489,2355,3
49272,1489,898,4
49273,1489,2528,3
49274,1489,2396,3
49275,1489,2398,3
49276,1489,2550,2
49277,1489,3354,1
49278,1489,3359,4
49279,1489,3363,3
49280,1489,3368,3
49281,1489,2713,1
49282,1489,1914,3
49283,1489,3521,3
49284,1489,2720,1
49285,1489,318,5
49286,1489,1935,3
49287,1489,2599,3
49288,1489,1005,1
49289,1489,2746,2
49290,1489,1947,3
49291,1489,3552,3
49292,1489,1959,3
49293,1489,3564,1
49294,1489,2762,5
49295,1489,1029,3
49296,1489,1968,3
49297,1489,3717,2
49298,1489,2770,3
49299,1489,2919,3
49300,1489,2937,3
49301,1489,3598,2
49302,1489,3743,1
49303,1489,3745,3
49304,1489,3752,1
49305,1489,3754,1
49306,1489,541,4
49307,1489,3900,1
49308,1489,1220,3
49309,1489,1081,3
49310,1489,551,3
49311,1489,1089,3
49312,1489,1234,5
49313,1489,1092,3
49314,1489,2978,2
49315,1489,3925,3
49316,1489,2985,2
49317,1489,1247,3
49318,1490,3793,4
49319,1490,1277,4
49320,1490,3074,4
49321,1490,969,5
49322,1490,2476,4
49323,1490,1676,4
49324,1490,3467,5
49325,1490,266,4
49326,1490,1101,4
49327,1490,432,3
49328,1490,1129,4
49329,1490,3827,4
49330,1490,494,4
49331,1490,2115,4
49332,1490,3107,4
49333,1490,1377,4
49334,1490,1378,4
49335,1490,1379,4
49336,1490,1527,4
49337,1490,858,5
49338,1490,2194,4
49339,1490,2353,4
49340,1490,2376,4
49341,1490,2528,4
49342,1490,2529,4
49343,1490,3366,4
49344,1490,2571,5
49345,1490,3527,4
49346,1490,3703,4
49347,1490,2944,5
49348,1490,2948,4
49349,1490,1220,4
49350,1490,3763,4
49351,1490,553,4
49352,1490,1233,5
49353,1490,1240,5
49354,1491,2997,4
49355,1491,1416,3
49356,1491,3060,4
49357,1491,1476,3
49358,1491,2291,3
49359,1491,2439,3
49360,1491,3250,3
49361,1491,3256,4
49362,1491,2478,3
49363,1491,2492,3
49364,1491,246,4
49365,1491,3481,4
49366,1491,288,3
49367,1491,435,2
49368,1491,454,3
49369,1491,3671,4
49370,1491,2883,3
49371,1491,3688,3
49372,1491,471,3
49373,1491,2890,4
49374,1491,1307,4
49375,1491,1171,3
49376,1491,1183,3
49377,1491,661,3
49378,1491,1198,5
49379,1491,2155,3
49380,1491,3107,3
49381,1491,1513,3
49382,1491,2171,4
49383,1491,1517,4
49384,1491,2336,4
49385,1491,2382,1
49386,1491,1729,4
49387,1491,2541,3
49388,1491,2716,4
49389,1491,300,4
49390,1491,2580,4
49391,1491,337,4
49392,1491,2908,4
49393,1491,364,4
49394,1491,58,4
49395,1491,380,3
49396,1491,527,5
49397,1491,3746,4
49398,1491,1060,4
49399,1491,3751,4
49400,1491,1213,5
49401,1491,543,3
49402,1491,94,3
49403,1491,562,4
49404,1491,1242,4
49405,1492,3253,4
49406,1492,1831,1
49407,1492,434,3
49408,1492,1300,5
49409,1492,3107,3
49410,1492,3108,4
49411,1492,1517,4
49412,1492,1552,3
49413,1492,1597,3
49414,1492,2571,5
49415,1492,171,4
49416,1492,2599,4
49417,1492,329,3
49418,1492,3702,4
49419,1492,1965,3
49420,1492,1200,5
49421,1492,2959,5
49422,1492,541,5
49423,1492,2023,3
49424,1492,551,4
49425,1492,95,1
49426,1493,593,5
49427,1493,2858,5
49428,1493,2372,3
49429,1493,39,4
49430,1494,1259,5
49431,1494,1298,5
49432,1494,2455,4
49433,1494,3435,5
49434,1494,247,5
49435,1494,493,4
49436,1494,1327,3
49437,1494,653,4
49438,1494,1394,5
49439,1494,1544,4
49440,1494,1920,3
49441,1494,317,4
49442,1494,3534,3
49443,1494,1028,5
49444,1494,1035,5
49445,1494,1976,1
49446,1494,2791,5
49447,1494,2948,4
49448,1494,551,4
49449,1494,3918,3
49450,1495,2052,2
49451,1495,1265,3
49452,1495,2232,3
49453,1495,1456,1
49454,1495,2430,2
49455,1495,2294,3
49456,1495,1673,3
49457,1495,3429,4
49458,1495,2800,3
49459,1495,2810,3
49460,1495,2687,3
49461,1495,608,5
49462,1495,2123,2
49463,1495,3863,3
49464,1495,2141,3
49465,1495,1356,3
49466,1495,2161,3
49467,1495,1367,2
49468,1495,3114,4
49469,1495,1544,2
49470,1495,888,1
49471,1495,3160,3
49472,1495,1713,2
49473,1495,1573,3
49474,1495,1580,3
49475,1495,1750,1
49476,1495,2700,3
49477,1495,2709,3
49478,1495,3396,3
49479,1495,34,3
49480,1495,1033,3
49481,1495,2018,3
49482,1495,2028,4
49483,1495,2032,2
49484,1495,709,3
49485,1495,2040,2
49486,1496,3930,3
49487,1496,3937,3
49488,1496,2997,4
49489,1496,1259,4
49490,1496,585,3
49491,1496,1261,3
49492,1496,1270,4
49493,1496,745,5
49494,1496,747,1
49495,1496,1425,3
49496,1496,2088,2
49497,1496,3033,3
49498,1496,3040,3
49499,1496,2249,3
49500,1496,784,2
49501,1496,934,3
49502,1496,799,3
49503,1496,1476,3
49504,1496,2421,2
49505,1496,2423,3
49506,1496,2288,3
49507,1496,2296,2
49508,1496,3243,2
49509,1496,1645,3
49510,1496,3253,3
49511,1496,2456,2
49512,1496,2460,2
49513,1496,3266,3
49514,1496,3267,3
49515,1496,2613,3
49516,1496,2614,2
49517,1496,1676,3
49518,1496,1690,3
49519,1496,2644,3
49520,1496,407,2
49521,1496,1882,2
49522,1496,2692,4
49523,1496,1101,3
49524,1496,442,3
49525,1496,1129,3
49526,1496,2872,3
49527,1496,3676,3
49528,1496,610,3
49529,1496,3688,3
49530,1496,2109,3
49531,1496,648,3
49532,1496,2120,3
49533,1496,2121,3
49534,1496,1321,3
49535,1496,3864,3
49536,1496,653,3
49537,1496,1334,3
49538,1496,2151,3
49539,1496,1356,3
49540,1496,1359,2
49541,1496,1503,2
49542,1496,2161,3
49543,1496,2163,3
49544,1496,2167,3
49545,1496,1517,3
49546,1496,842,2
49547,1496,1377,3
49548,1496,2327,3
49549,1496,1391,3
49550,1496,1394,4
49551,1496,2342,3
49552,1496,3300,3
49553,1496,2368,2
49554,1496,1566,3
49555,1496,1713,3
49556,1496,2517,3
49557,1496,2371,3
49558,1496,2518,3
49559,1496,102,1
49560,1496,2375,3
49561,1496,1722,3
49562,1496,1732,3
49563,1496,2539,3
49564,1496,1747,3
49565,1496,3358,3
49566,1496,1756,3
49567,1496,2701,2
49568,1496,157,3
49569,1496,1771,3
49570,1496,303,3
49571,1496,1777,3
49572,1496,1779,2
49573,1496,2722,2
49574,1496,1920,3
49575,1496,3525,3
49576,1496,2735,3
49577,1496,3396,4
49578,1496,2599,3
49579,1496,188,3
49580,1496,10,3
49581,1496,3704,3
49582,1496,2903,3
49583,1496,1968,4
49584,1496,3576,3
49585,1496,1975,2
49586,1496,1978,2
49587,1496,1983,2
49588,1496,1985,2
49589,1496,2789,3
49590,1496,379,3
49591,1496,1996,1
49592,1496,1997,3
49593,1496,2002,3
49594,1496,2009,3
49595,1496,2012,3
49596,1496,3757,3
49597,1496,1073,3
49598,1496,543,3
49599,1496,546,1
49600,1496,547,3
49601,1496,551,3
49602,1496,1240,4
49603,1496,1243,3
49604,1496,2985,3
49605,1497,3930,4
49606,1497,3029,4
49607,1497,2291,4
49608,1497,3418,4
49609,1497,3450,4
49610,1497,240,4
49611,1497,3638,4
49612,1497,2692,5
49613,1497,2881,4
49614,1497,474,4
49615,1497,2115,4
49616,1497,1196,5
49617,1497,3104,4
49618,1497,3107,4
49619,1497,1377,3
49620,1497,1523,4
49621,1497,1387,4
49622,1497,858,5
49623,1497,2334,3
49624,1497,2193,4
49625,1497,2347,4
49626,1497,2363,4
49627,1497,2366,4
49628,1497,1573,4
49629,1497,1722,4
49630,1497,2528,4
49631,1497,2533,4
49632,1497,144,4
49633,1497,1912,4
49634,1497,1916,4
49635,1497,21,4
49636,1497,2791,4
49637,1497,2949,4
49638,1497,548,3
49639,1497,2023,4
49640,1497,1233,5
49641,1497,3923,3
49642,1497,3927,4
49643,1497,3929,5
49644,1497,1242,5
49645,1498,1287,4
49646,1498,1617,4
49647,1498,2640,4
49648,1498,3469,4
49649,1498,1127,4
49650,1498,457,4
49651,1498,1358,4
49652,1498,1393,4
49653,1498,879,3
49654,1498,2700,4
49655,1498,3527,4
49656,1498,1927,4
49657,1498,1797,4
49658,1498,1960,4
49659,1498,3578,4
49660,1498,527,5
49661,1498,1200,4
49662,1498,1201,4
49663,1498,1208,4
49664,1498,1213,4
49665,1498,541,4
49666,1498,1080,4
49667,1498,1247,4
49668,1499,788,4
49669,1499,2428,3
49670,1499,1833,3
49671,1499,3618,4
49672,1499,3664,3
49673,1499,457,4
49674,1499,653,4
49675,1499,3114,5
49676,1499,1370,4
49677,1499,1544,4
49678,1499,3300,4
49679,1499,1704,5
49680,1499,1573,4
49681,1499,1584,4
49682,1499,1769,4
49683,1499,1779,3
49684,1499,165,4
49685,1499,2720,3
49686,1499,1792,4
49687,1499,3555,4
49688,1499,1961,5
49689,1499,356,5
49690,1499,3717,4
49691,1499,2791,5
49692,1499,3755,4
49693,1499,2028,5
49694,1500,778,5
49695,1500,2463,4
49696,1500,3608,4
49697,1500,2688,4
49698,1500,1179,4
49699,1500,648,3
49700,1500,1380,5
49701,1500,3176,4
49702,1500,1722,4
49703,1500,2700,5
49704,1500,2723,3
49705,1500,2581,4
49706,1500,2599,5
49707,1500,2762,5
49708,1500,2918,5
49709,1500,45,4
49710,1500,50,5
49711,1500,2791,5
49712,1500,1060,5
49713,1500,73,4
49714,1500,2959,5
49715,1500,1077,5
49716,1500,1079,5
49717,1501,575,4
49718,1501,2050,3
49719,1501,2051,3
49720,1501,1,4
49721,1501,3004,3
49722,1501,5,4
49723,1501,594,4
49724,1501,1282,4
49725,1501,2088,3
49726,1501,3037,4
49727,1501,1291,4
49728,1501,1441,4
49729,1501,920,4
49730,1501,780,4
49731,1501,786,4
49732,1501,1602,3
49733,1501,2406,4
49734,1501,2263,4
49735,1501,2421,3
49736,1501,953,5
49737,1501,2431,4
49738,1501,1632,3
49739,1501,3098,4
49740,1501,3253,4
49741,1501,1801,4
49742,1501,3263,4
49743,1501,991,4
49744,1501,2471,3
49745,1501,2622,4
49746,1501,1837,4
49747,1501,2498,3
49748,1501,3448,4
49749,1501,236,4
49750,1501,2805,3
49751,1501,256,3
49752,1501,3624,4
49753,1501,1882,3
49754,1501,2687,4
49755,1501,274,4
49756,1501,3638,4
49757,1501,450,4
49758,1501,2870,4
49759,1501,2876,3
49760,1501,3821,3
49761,1501,474,4
49762,1501,3699,4
49763,1501,2105,4
49764,1501,1317,4
49765,1501,648,4
49766,1501,2139,4
49767,1501,1197,4
49768,1501,2142,4
49769,1501,2153,3
49770,1501,1356,4
49771,1501,1500,4
49772,1501,2162,3
49773,1501,830,4
49774,1501,2174,4
49775,1501,852,4
49776,1501,3156,4
49777,1501,2354,3
49778,1501,2502,4
49779,1501,1703,3
49780,1501,102,3
49781,1501,104,4
49782,1501,2529,4
49783,1501,2394,4
49784,1501,1593,3
49785,1501,126,3
49786,1501,135,4
49787,1501,2559,4
49788,1501,2701,3
49789,1501,3360,4
49790,1501,3363,4
49791,1501,1907,4
49792,1501,2567,4
49793,1501,2717,3
49794,1501,304,4
49795,1501,161,4
49796,1501,2581,4
49797,1501,3387,4
49798,1501,318,5
49799,1501,3536,4
49800,1501,3398,4
49801,1501,2598,3
49802,1501,1012,4
49803,1501,1015,4
49804,1501,1020,4
49805,1501,1022,4
49806,1501,1028,4
49807,1501,357,4
49808,1501,39,4
49809,1501,1031,4
49810,1501,44,3
49811,1501,1042,4
49812,1501,516,3
49813,1501,376,4
49814,1501,2006,4
49815,1501,393,3
49816,1501,543,4
49817,1501,1079,4
49818,1501,2028,5
49819,1501,1226,4
49820,1501,3776,4
49821,1501,1090,4
49822,1501,2042,3
49823,1501,3784,4
49824,1501,711,3
49825,1502,3793,4
49826,1502,3020,4
49827,1502,3213,4
49828,1502,2413,3
49829,1502,3081,4
49830,1502,3243,3
49831,1502,1644,3
49832,1502,3264,4
49833,1502,991,4
49834,1502,2628,4
49835,1502,216,4
49836,1502,1831,3
49837,1502,1833,3
49838,1502,2492,4
49839,1502,223,4
49840,1502,3440,2
49841,1502,1866,4
49842,1502,260,5
49843,1502,3623,3
49844,1502,1883,4
49845,1502,3489,3
49846,1502,2694,4
49847,1502,3499,4
49848,1502,2699,3
49849,1502,2840,3
49850,1502,296,5
49851,1502,1126,3
49852,1502,455,3
49853,1502,473,3
49854,1502,480,4
49855,1502,2116,4
49856,1502,653,4
49857,1502,801,4
49858,1502,1196,5
49859,1502,3897,5
49860,1502,832,4
49861,1502,2355,4
49862,1502,3300,4
49863,1502,3174,4
49864,1502,3178,4
49865,1502,2539,4
49866,1502,1599,3
49867,1502,2706,4
49868,1502,2710,4
49869,1502,2722,3
49870,1502,1784,5
49871,1502,316,4
49872,1502,15,3
49873,1502,193,3
49874,1502,24,3
49875,1502,367,4
49876,1502,3753,4
49877,1502,2959,5
49878,1502,1089,5
49879,1502,95,3
49880,1503,1250,4
49881,1503,1269,4
49882,1503,1296,4
49883,1503,3040,3
49884,1503,916,4
49885,1503,3070,4
49886,1503,1617,4
49887,1503,2287,3
49888,1503,2291,4
49889,1503,1653,4
49890,1503,1672,4
49891,1503,3421,4
49892,1503,2628,3
49893,1503,2640,3
49894,1503,246,4
49895,1503,2662,4
49896,1503,3476,4
49897,1503,1873,4
49898,1503,3499,4
49899,1503,293,4
49900,1503,440,4
49901,1503,2863,4
49902,1503,2866,4
49903,1503,1127,4
49904,1503,1136,4
49905,1503,3682,4
49906,1503,3685,4
49907,1503,1301,4
49908,1503,1303,4
49909,1503,647,3
49910,1503,1197,4
49911,1503,1198,4
49912,1503,1343,4
49913,1503,2160,4
49914,1503,2174,4
49915,1503,1580,4
49916,1503,2529,4
49917,1503,3359,4
49918,1503,2560,3
49919,1503,1917,3
49920,1503,1923,4
49921,1503,198,3
49922,1503,1954,4
49923,1503,2918,4
49924,1503,508,4
49925,1503,367,3
49926,1503,1994,4
49927,1503,524,3
49928,1503,2001,4
49929,1503,1210,4
49930,1503,2028,4
49931,1503,2968,4
49932,1503,1095,4
49933,1503,1242,4
49934,1504,1261,4
49935,1504,1197,4
49936,1504,861,4
49937,1504,2395,4
49938,1504,21,3
49939,1504,1036,4
49940,1504,3578,4
49941,1504,1215,4
49942,1505,3791,3
49943,1505,1252,5
49944,1505,1256,4
49945,1505,1270,4
49946,1505,1271,4
49947,1505,750,5
49948,1505,906,4
49949,1505,912,5
49950,1505,3052,4
49951,1505,923,5
49952,1505,926,4
49953,1505,2407,3
49954,1505,1608,4
49955,1505,3089,4
49956,1505,3093,4
49957,1505,2291,4
49958,1505,1639,4
49959,1505,3244,3
49960,1505,1649,4
49961,1505,2470,3
49962,1505,1673,4
49963,1505,235,4
49964,1505,3451,4
49965,1505,2804,4
49966,1505,3471,4
49967,1505,265,4
49968,1505,2699,3
49969,1505,3653,4
49970,1505,1126,3
49971,1505,1131,4
49972,1505,1136,5
49973,1505,468,3
49974,1505,475,4
49975,1505,1304,4
49976,1505,2124,3
49977,1505,2132,4
49978,1505,1199,4
49979,1505,3108,4
49980,1505,2336,4
49981,1505,2349,4
49982,1505,2504,3
49983,1505,3168,4
49984,1505,2511,4
49985,1505,3361,4
49986,1505,155,3
49987,1505,2716,4
49988,1505,2717,3
49989,1505,3521,4
49990,1505,1939,4
49991,1505,2599,4
49992,1505,11,4
49993,1505,2750,4
49994,1505,1965,4
49995,1505,2917,4
49996,1505,2919,4
49997,1505,1202,4
49998,1505,2942,3
49999,1505,3751,4
50000,1505,85,3
50001,1505,3911,4
50002,1505,2970,4
50003,1505,1094,4
50004,1505,1097,4
50005,1505,2981,4
50006,1506,912,5
50007,1506,1608,4
50008,1506,3255,4
50009,1506,1682,4
50010,1506,1197,5
50011,1506,1198,5
50012,1506,1356,4
50013,1506,2324,5
50014,1506,2194,4
50015,1506,104,4
50016,1506,110,5
50017,1506,1907,4
50018,1506,3396,4
50019,1506,1945,4
50020,1506,1955,4
50021,1506,1028,4
50022,1506,527,5
50023,1506,2011,4
50024,1506,2012,3
50025,1506,1210,4
50026,1506,541,5
50027,1507,1278,5
50028,1507,3035,5
50029,1507,910,5
50030,1507,945,5
50031,1507,223,4
50032,1507,3450,4
50033,1507,2657,4
50034,1507,2687,4
50035,1507,3807,4
50036,1507,1327,3
50037,1507,3897,5
50038,1507,1544,4
50039,1507,110,5
50040,1507,3341,4
50041,1507,3510,4
50042,1507,1022,4
50043,1507,2788,5
50044,1507,2018,5
50045,1507,1079,5
50046,1507,2023,4
50047,1507,1234,5
50048,1507,3923,3
50049,1508,2273,4
50050,1508,296,5
50051,1508,1527,4
50052,1508,112,3
50053,1508,2571,5
50054,1508,2028,5
50055,1509,2054,3
50056,1509,1405,3
50057,1509,733,3
50058,1509,3052,3
50059,1509,3064,3
50060,1509,1476,3
50061,1509,2428,3
50062,1509,1499,2
50063,1509,1805,3
50064,1509,2628,3
50065,1509,2490,3
50066,1509,2640,3
50067,1509,3450,3
50068,1509,240,3
50069,1509,2819,4
50070,1509,1875,3
50071,1509,277,3
50072,1509,2699,3
50073,1509,288,3
50074,1509,3646,3
50075,1509,292,3
50076,1509,3802,2
50077,1509,1129,3
50078,1509,2871,4
50079,1509,608,4
50080,1509,3826,2
50081,1509,1148,5
50082,1509,480,3
50083,1509,648,3
50084,1509,661,3
50085,1509,1356,3
50086,1509,2302,4
50087,1509,2334,3
50088,1509,1552,3
50089,1509,3300,3
50090,1509,104,3
50091,1509,3190,2
50092,1509,2391,4
50093,1509,2393,3
50094,1509,2395,4
50095,1509,2396,4
50096,1509,1598,3
50097,1509,1762,3
50098,1509,2716,4
50099,1509,2572,3
50100,1509,1777,3
50101,1509,1923,4
50102,1509,1783,3
50103,1509,2599,4
50104,1509,327,3
50105,1509,10,3
50106,1509,356,4
50107,1509,367,3
50108,1509,76,3
50109,1509,547,3
50110,1509,1222,4
50111,1509,558,3
50112,1509,2974,2
50113,1509,1242,4
50114,1510,3,3
50115,1510,920,5
50116,1510,1673,4
50117,1510,804,3
50118,1510,1544,3
50119,1510,3753,4
50120,1510,3923,3
50121,1511,1250,5
50122,1511,1287,5
50123,1511,912,5
50124,1511,940,4
50125,1511,2804,5
50126,1511,2686,4
50127,1511,1178,5
50128,1511,800,4
50129,1511,1198,5
50130,1511,858,5
50131,1511,899,5
50132,1511,1964,4
50133,1511,1028,4
50134,1511,1036,5
50135,1511,2947,4
50136,1511,1220,4
50137,1511,1228,5
50138,1511,1090,4
50139,1512,589,4
50140,1512,1673,4
50141,1512,3624,4
50142,1512,3893,4
50143,1512,1517,4
50144,1512,2792,3
50145,1512,3925,4
50146,1513,1250,5
50147,1513,1266,4
50148,1513,750,5
50149,1513,903,4
50150,1513,1294,4
50151,1513,928,4
50152,1513,2406,4
50153,1513,931,4
50154,1513,3097,4
50155,1513,969,4
50156,1513,2819,4
50157,1513,260,5
50158,1513,2686,4
50159,1513,2871,4
50160,1513,1178,5
50161,1513,1183,4
50162,1513,1197,5
50163,1513,3176,4
50164,1513,110,5
50165,1513,1944,4
50166,1513,1953,4
50167,1513,1961,4
50168,1513,1028,4
50169,1513,1212,5
50170,1513,1217,5
50171,1513,1222,4
50172,1513,1086,4
50173,1513,1090,4
50174,1513,3788,4
50175,1514,1449,5
50176,1514,2628,4
50177,1514,3616,3
50178,1514,296,5
50179,1514,1196,5
50180,1514,1197,5
50181,1514,858,5
50182,1514,3177,2
50183,1514,1748,4
50184,1514,2571,5
50185,1514,316,4
50186,1514,3553,3
50187,1514,3556,4
50188,1514,32,5
50189,1514,2771,3
50190,1514,3720,5
50191,1514,50,5
50192,1514,3747,4
50193,1514,2012,3
50194,1514,1214,5
50195,1514,1215,4
50196,1514,541,5
50197,1514,3901,3
50198,1514,1089,5
50199,1514,3787,4
50200,1515,585,3
50201,1515,1673,4
50202,1515,1198,5
50203,1515,1035,4
50204,1515,551,3
50205,1516,2053,1
50206,1516,3948,4
50207,1516,1261,5
50208,1516,1265,5
50209,1516,2253,1
50210,1516,1610,4
50211,1516,1479,3
50212,1516,1488,3
50213,1516,3248,2
50214,1516,3259,3
50215,1516,2616,2
50216,1516,3274,3
50217,1516,2628,4
50218,1516,216,1
50219,1516,234,1
50220,1516,236,3
50221,1516,2683,3
50222,1516,1884,3
50223,1516,1887,3
50224,1516,1895,3
50225,1516,288,3
50226,1516,293,5
50227,1516,2858,5
50228,1516,442,3
50229,1516,457,5
50230,1516,3686,3
50231,1516,480,4
50232,1516,2115,4
50233,1516,3863,3
50234,1516,1197,5
50235,1516,1198,5
50236,1516,3108,4
50237,1516,2321,4
50238,1516,1527,4
50239,1516,2334,3
50240,1516,2502,4
50241,1516,3176,4
50242,1516,1721,5
50243,1516,110,5
50244,1516,1732,4
50245,1516,3511,1
50246,1516,2572,3
50247,1516,1772,1
50248,1516,166,1
50249,1516,1784,5
50250,1516,170,3
50251,1516,333,3
50252,1516,11,4
50253,1516,18,4
50254,1516,24,3
50255,1516,1027,3
50256,1516,353,4
50257,1516,518,1
50258,1516,65,1
50259,1516,2959,5
50260,1516,1223,5
50261,1516,555,5
50262,1516,1093,3
50263,1517,3007,5
50264,1517,246,5
50265,1517,296,5
50266,1517,608,5
50267,1517,3880,3
50268,1517,2324,5
50269,1517,2329,5
50270,1517,2333,4
50271,1517,2395,4
50272,1517,306,5
50273,1517,318,5
50274,1517,2908,4
50275,1517,562,4
50276,1518,3267,4
50277,1518,3863,4
50278,1518,29,5
50279,1518,539,4
50280,1518,1094,4
50281,1519,589,4
50282,1519,223,4
50283,1519,2827,2
50284,1519,2858,5
50285,1519,3683,5
50286,1519,3868,4
50287,1519,2371,4
50288,1519,3174,3
50289,1519,1717,3
50290,1519,3360,4
50291,1519,2710,3
50292,1519,2908,4
50293,1519,2762,5
50294,1519,1961,4
50295,1519,3593,1
50296,1519,1225,5
50297,1519,1099,4
50298,1520,589,5
50299,1520,266,4
50300,1520,1544,3
50301,1520,3510,4
50302,1520,70,4
50303,1521,593,5
50304,1521,1422,3
50305,1521,1689,3
50306,1521,1831,3
50307,1521,457,4
50308,1521,1343,4
50309,1521,3898,3
50310,1521,1732,4
50311,1521,1597,3
50312,1521,2571,5
50313,1521,16,3
50314,1521,348,4
50315,1521,1213,4
50316,1521,3901,3
50317,1522,1270,4
50318,1522,1127,4
50319,1522,480,4
50320,1522,1175,4
50321,1522,1374,4
50322,1522,2346,3
50323,1522,2527,3
50324,1522,2571,5
50325,1522,2578,3
50326,1522,3527,4
50327,1522,3701,3
50328,1522,3703,3
50329,1522,2010,4
50330,1522,2011,3
50331,1522,1214,4
50332,1522,2968,4
50333,1523,1257,4
50334,1523,2263,3
50335,1523,3421,4
50336,1523,260,5
50337,1523,457,4
50338,1523,1304,4
50339,1523,1197,4
50340,1523,1198,5
50341,1523,1500,4
50342,1523,2529,4
50343,1523,2571,5
50344,1523,2916,4
50345,1523,1036,4
50346,1523,2788,4
50347,1523,1201,4
50348,1523,1210,4
50349,1523,1221,5
50350,1523,1080,4
50351,1524,720,5
50352,1524,594,5
50353,1524,2093,3
50354,1524,778,5
50355,1524,2413,3
50356,1524,1619,4
50357,1524,2428,3
50358,1524,2291,4
50359,1524,3269,4
50360,1524,3273,3
50361,1524,2628,4
50362,1524,1688,4
50363,1524,3298,4
50364,1524,3440,1
50365,1524,3618,4
50366,1524,1876,3
50367,1524,265,5
50368,1524,266,4
50369,1524,3623,4
50370,1524,3480,4
50371,1524,273,3
50372,1524,2840,3
50373,1524,1101,4
50374,1524,455,3
50375,1524,3827,4
50376,1524,480,4
50377,1524,3859,5
50378,1524,1198,5
50379,1524,2141,4
50380,1524,3896,4
50381,1524,2328,3
50382,1524,3174,4
50383,1524,104,5
50384,1524,1587,4
50385,1524,2710,1
50386,1524,3514,3
50387,1524,2572,4
50388,1524,3535,4
50389,1524,3554,4
50390,1524,3578,5
50391,1524,1059,4
50392,1524,2003,3
50393,1524,3743,3
50394,1524,1205,4
50395,1524,1208,5
50396,1524,3751,5
50397,1524,2018,5
50398,1524,2028,5
50399,1524,3911,5
50400,1524,3783,5
50401,1524,3786,4
50402,1525,905,4
50403,1525,926,4
50404,1525,3435,4
